id,score,review,date_added,medico_id,usuario_id
359,4,qYAwBEcRBpHKhmfovdONhRHYxJJLp ZRRllYUwffaXjUcTmKZqzklGWVugkKpdiyxrTuTIHCfsnQJyqdOkdY iZxSnMCAfSbEZFP,2023-09-26 13:32:09.019269,37,247
360,3,cGyXyrFjXMmZwmNbAnneAcfMVmwNrdLWRqcFJAgCYeKnLbVKscSCVLxojRwQfNlThZGdXEXBrOycLoDFPTyDKnZOBMktLtEauybB,2023-09-26 13:32:09.054268,46,123
361,3,yJqhhisZPoFoSxeQgCQjNvuyDDOYtIsHMhdjfJQxoVSSDZapieoM mMbpTFlDwilvVqoKhcZFDtZsWKmYZzBPkQpBXHzMuBbROni,2023-09-26 13:32:09.088268,47,93
362,1,WzvnXGOYUvIAwruRulBCbQuteGfLhlESPwxjoJNkwKJvvQPpvOokxrYvTyIjC tmzZdQ ioUvozrbUlnVPdsqOOtfazcuwRgyfTi,2023-09-26 13:32:09.126268,27,237
363,2,VRwFWYqKmNfYUOCmbRzWkrlkyWbK YVBdDLnDPIGymgiRdynYOdMycwGPOTiFWmKdFEdtCrbO gWDLTKXhYRNwJGUgFryXkEmMLp,2023-09-26 13:32:09.164213,4,220
364,3,ROcIin iUANJhoZggaVdbTLxnSryYNLxApUUqbZIMyURxnRvmLBOoobjmHHmdAqmI zjeClvzUMQROhRvhrZCQmFcpShFWTFnVDR,2023-09-26 13:32:09.199217,3,126
365,4,tTyjvvePDDfmSWWKHjoK zVzfiatEgbNedmOmkUgyjSVdLrrBGiCnkCkdqekSlJNIpyUACzaLleMctfLIvkzoTazdLkIeURdUmao,2023-09-26 13:32:09.236220,16,83
366,1,GfryxOtHPcGPFUrnGQQIzoixaAWElqgHZzwVPdtBQMNjqjOfWqWulBkCkIXlFrXNKhlFiGoENwQvFpMGyg A USQrgcCFxP CxLX,2023-09-26 13:32:09.272268,14,130
367,3,sNWfesjrVpYVXjfsTKvaXXsqzjSumvmkOItKWMptsesBcpNKLDdXgZeZerczgBfkSqiylZgwBRvI KlhXcnOrFwgjMBTkYYDSNea,2023-09-26 13:32:09.307214,10,226
368,4,zxMFWFsrRtinQzuJFvCdriRqSbxCCuGAobMsJKEQwlMjDDnFrcobysWTCD PGJQAdIzLoASzdhIzKpfRSFfHnWtjYUptzRh TRkp,2023-09-26 13:32:09.342214,49,1
369,5,FMIFNFTnUspjdexIYzzLEaaeROlOyHYpARMChADXFomUCLECyxBrUTpdjwnaeldAQpnaygrKrVIzSYTqOHmdWSmQkxfFesVDYCht,2023-09-26 13:32:09.379213,5,241
370,2,pSewEyokUSQgdCgzRNQtTWqXBfjdHc cYKCYqyFOBwQhPmfzhbycPPYqTYiZvXaeEq NbpBngScpVrUqmfnyzYxZVgWYWrMzjWlG,2023-09-26 13:32:09.421221,10,133
371,2,OgPmAp ucwSRTaPcgCZnxRCPcsZYhSkOFswuemTKJhPhftMGRaJbZIcPryXPcLSK nFofSFEoENEyXpekqYRNyJNfntVkPCSyyTR,2023-09-26 13:32:09.468214,7,215
372,4,XHNWelYNU JqwyrKnMF meXBjJVEywiSmSXOqYYFpceK wFmIkjcSNkmRqVGrxvQzpNEJUeXElHptImHVtektvOzMiShGMJmyJhs,2023-09-26 13:32:09.522217,3,237
373,2,RpyPWFyFusDhJcedkZWzoPjvJLjKJDuetIfLwOVGqmWuQiAwJFU giBvlSl dlEIvWsjtrZaCcZHbdEBTtWnGGQYtOwFFUojiGpK,2023-09-26 13:32:09.562204,15,132
374,2,nZl FrAyXJtFZPfPtpXBkZQvvc vNUzuSROFsQHLUNRhgPakmdYCOWk CmuHAmJlgSKt AEm zQmznsqelYrgnxmOhaqMZUFLVMs,2023-09-26 13:32:09.596207,18,229
375,1,KtdyNoqMOKRTVdbyaXGS RrtmMAiqbKhGLDIdYcyeCNcVtNWMwUzrBujIrxUCaYDaKYRxTjjzbODdpnuUFuqcoHzkDXxTwSjOSXj,2023-09-26 13:32:09.625206,36,56
376,4,ORMVoUtTpGXBbYxyqzSfCzIUkryRjUbInIKnYZqBebMhtOfLPAvTA JdgebjUrkeNRaixbZYGpqeQQWXgdXrqyzLzCQRArXpDFNQ,2023-09-26 13:32:09.649218,42,141
377,2,ToqcFVSatiACzKMPhZu diwDHcho WijmQklWDoCdnKtgLPYHGxwbRGghgIwDTUnOYCipEKlfZr rzlACyzoT bUAMVLBUHcbjkV,2023-09-26 13:32:09.678205,1,143
378,5,zPZosUkQRhyJYNMdFlimeqWHOBzsZEHhBxyTbfe QcYebrVxKzzdaxWdRIFvRKSFbxhXiZLTstTSVYRkYKZkdNkzNwMEUqiLCewH,2023-09-26 13:32:09.705221,13,110
379,1,ikTYUZlhaGhYWRXz  IRsCQxbfrKRBuKONpFivIUTqjJEXVusX xblFmDyXfPOGNvYIfSLGQxQeCmApNYVAHrktNuQFTTtxBIoQs,2023-09-26 13:32:09.736206,35,128
380,5,njhzYDgyqhqLlCcqhpvxcwvaPzYWxAsHBdcfFTBljqiFkwOmjvytYmxbcOuGSlYPlOrMuhXjkXkTnYaAQxGaZlzruLiqAAwxdz G,2023-09-26 13:32:09.764210,13,172
381,3,WGIeXATKuRQpWQFcuFMcNMlcENpTplvIuEXPDvtsdSgpJRtcBSQnmUVtYJiHqFPMYZzjldqtJfEB EnRUbhsGCfOYUZCtteTyLYW,2023-09-26 13:32:09.791219,28,243
382,1,ZXAyeWwbwqRnykCecenWsofEaKDXrHcSAoXOkSbxHCnPVoWfDi HTNbpzqdYFebsSRBHnYBqtTpeMpW areGcwcmBvloJLMYAFHf,2023-09-26 13:32:09.824212,8,75
383,3, hRfqRuSpFbU NVoN  qYqelBnsNdWMNizelKBBAIsghirtMrkMyirDAkyH fOJRWWdielheILjuhBnLbdEqD AEGFvSfCOmGMEC,2023-09-26 13:32:09.930212,45,44
384,5,HunIkLQpyofOMpYOtLmqgGYXFRvhoQubQDoxRWeLmDkDdNPbFNgMrazslsAcgXJkXuIRVbBJymUjqRJMUnK nNPKnZjHTDqLuNmc,2023-09-26 13:32:09.999589,35,192
385,1,DLZUHNZxGdlm iaOyUAXXizuNBasRhAjYvQRUpLnsNHHqufgVorFZcxAhznGkUKHoEAdQngCEzjJSXqfe mBnG EfvXWefXGVNzf,2023-09-26 13:32:10.033438,29,63
386,2,KGMxPiaKeXffmKeLwYXcCehFNpUHUUxBVSbYWSCUQHaHYaRW Eu  HSnfAjEunOgrgfgNNHukMaZfUuvMQUMPYkXIMCyQIwumzkl,2023-09-26 13:32:10.101646,14,217
387,3,TwApoiKElBXliNtOZRDkHAGmLEaCtwvieoSXFRqOGafPutuWXLYKGOwhFSxROFhUzmHAAJwstDNWvqVLgRSvNsTJTayCWPCIc hc,2023-09-26 13:32:10.138199,16,64
388,5,ndMrhpvFFCcZryHuMSGqLeWRmTDWwHibbUSnKitqNccoUskOpKlDDfswKwbzCUlAafHkRgjWpMYlGmvdxFXiaMROMRgtiDmaMzfu,2023-09-26 13:32:10.149884,2,44
389,1,saHosncBelUFbdntpClzlfKSfAmMeqvieYOtHuVkiFr PZugNreFgiXAKhQmaUPUacCcxOuycTmBuTnPkUOapyntBBvqGa DeSfM,2023-09-26 13:32:10.181133,48,107
390,4,gebMlbfBbUiiIruDbGDGkvENpfHmNiiZbkgDVLJBmYBNVLRrFXIRLRvDIfeZbnBRLUMLjEVvzRhOOCeBiqlZrLMKQFbTWDEbsTZm,2023-09-26 13:32:10.202923,32,192
391,2,LwSGQsyyJXdyteSOqfkWIpSCyeZpHoZQvstJehhYThdKaqmQvRtyF tqfmsbhHbJtUMPxQyPqDVpRc u RuaySAZVHWjAlKsnLYl,2023-09-26 13:32:10.229499,16,215
392,1,AxLGCljxuxskNdrXRqrMpAhnybNgdKSpJaZSNoEBnHChgA HHAbXQIXRFcEqQIHIQVzlhuOtWfstLRfLKBMqmboyCGKWSjLCclra,2023-09-26 13:32:10.254281,14,42
393,5,UUtmPAacUOkJWJBUXtXIOk yVyca qxxGXHpjgizQsATQsKiWcuQtWIpcbTBRjeafQ MCwIqzFRiPTPvtxGIXNoCwpRIUBtcweeD,2023-09-26 13:32:10.315396,36,215
394,3,jsRApNNyMKQFvFNUdNtocdaKAlF ZHRrldbTnmWJyNwyyFCYgmDTMNshgwlAawpZDhtenpzeqrvWyJwOaSRuITMLtPyGqqlNyehF,2023-09-26 13:32:10.346636,11,185
395,3,yGRPSkjNTHhLKzgzbRLGDPEoZwdPVxFKXvwVJkxssjuDiIliMegewmzsZggjxkmCmCELKviKVczdwIylnRSKiQRUkeezdmXYICPC,2023-09-26 13:32:10.362261,28,206
396,3,ZtbVIcncPdiaomclZrhFaqypPgX dmMWDJotTkGuyhzLJwcEBPVadkjgWtbrEaCWkkXoolrHJIWSwKGLpIQNOGbtPbJeNZJIVunU,2023-09-26 13:32:10.417976,50,195
397,4,LuezsQkkuJjXocXIJcAWaQkWxHHNAGROHESgLWCcuVlVVBZOkTulqAozHwYqLaGwqAPxzuUrFHmMOyfXglZPTuVSXcsNrcqXU xU,2023-09-26 13:32:10.444589,22,87
398,4,vhWvKTUASSvOsmvaCvyWJPqLuEFumWvqCczsOHMutFdCuUjRJuKitJWqKYIUFY NIAqb gMeFsmYWkJpUVukcvmRrvcmutiuyJxX,2023-09-26 13:32:10.468591,6,12
399,2,lXFWvJtfyuAutZgsvJVz GdRWYWROGmYOhlNBFkQYlFAtXoniMfMtavRLDLTHixmwtyYjLBnNQOjypOWFtxkBkEUzsundrSYvkHc,2023-09-26 13:32:10.487591,44,180
400,5,GiFohKfzxWyFHmGhXvGigDZuTMpGMKMtCptcb lbrWDVPduFIPBYWgrwwZzgpvKyQaYjCtiWbMPljvLVhpZxoPtbXFcFKGHFErCz,2023-09-26 13:32:10.518792,43,16
401,1,SImc MtVF SzbcC DWdufeeVxF eYpCIEanlvOfsiavydaqutNvIfcPTMfzsIrWVOoPrSHcPdcVugE gavopdJN ghHcQukXMyiM,2023-09-26 13:32:10.533517,29,147
402,3,MtqFcBMkRQesPsegIqkPeBdoRiGZAardfMokXUBJeqVbxItZpqxtCjWjjjyjANBtnkTZqKmFclXKq xlohproaDjWtYNTsMrP GM,2023-09-26 13:32:10.550225,40,200
403,1,PNKPQmERhDLGGscNRU oPWrQ QYKCKSnQZcvUpylEYNPVqNgkXBdLegMTzbfPJMsbekmEqVwdIEKooaFbggIQcTv LUuGcnCOHL ,2023-09-26 13:32:10.566818,26,90
404,1,SVIDuzUsBiJJRgvKoQpUVgworZKFBzNCkDuSvsJNljvajrh FxteFciDJqvoBTvWTpuBAJLVGal izQrFZWlEJPLurcJcX BCoYQ,2023-09-26 13:32:10.599908,20,17
405,3,dGUaEweOYxZzpEaZaDneQjRhYYZ LpbhSiEEtDnCAjeKszJdFElYgUubTxaNECUtbW EamWpBtNYOYbUhrwcEjAVKJuFYyoznVlN,2023-09-26 13:32:10.617523,20,131
406,2,xycbKqTo cXaWTXNPoOyazaaMHoXBnHZskijURVjJUHOSoBovIPGWJDJvsgrZtNIMlepwRhrzXfwmNH QVlbdKGPYKsNVQyogmEz,2023-09-26 13:32:10.632521,41,124
407,2,jRyrRwWQQmdjusWckvkOEyLTbOgIzgGRuqsZrSllDrZoCzik jJhGIMqELdlOPXKoTZDizTQELCvlYbdxDQTfPOqvRHbxuyQIg E,2023-09-26 13:32:10.648521,6,148
408,4,fIDPnjOrhrvNRvMaOarSMLvvNjbapXrrLWnvTr pEpfW ZnEnLE uF kXuWnDubfNdwlpbIXDIB evhFVULpAOdrRJEPwOjwcdgQ,2023-09-26 13:32:10.650591,37,55
409,3,miIsnSLTJ DQeQEJhRLpsxODMTmkYKjczbnOIxPBozktGuCDuMleRCRswNcAgPtTmNtsEfwHqvTkqXsTLTtbfxGNocJwZsAYWDlM,2023-09-26 13:32:10.681883,7,129
410,3,eM wSEMUwweUnKcBvgsZCRqFEZdsaRfHGhETRVaiQovHkKBUlTdJfneuNFuqpgwkivSTfbEOZAGUZfpuSkJAOFVLczTXOPxNqiXC,2023-09-26 13:32:10.697501,11,131
411,4,jHfhMCweBqcPnNOxHGqAiPzOHThKrbGSuwXAWPkyqAPjiEBpTzMwINYtGsTDaPNibGkexEmsCSHaFzfvMqcHRQZKWFKPubvLPWZq,2023-09-26 13:32:10.713091,9,134
412,4,zxmTAxdarxrGnRDznaPQyzQbSgOxqdSzVcpKQjHjQsXcuWjdjZ fBHAjjWavNocpdvAExYqtZtiXazNhuVdlUosdPqljLkKcHqfU,2023-09-26 13:32:10.728749,21,62
413,2,lkXNyWyGTICgEUHNFluSHjLYDPjonbVfproHgRiQosbZONtDCXXPNhPtrJvPyQGVHzoONV ldtIShQLLS cNhGsonGoTzXbFKhmu,2023-09-26 13:32:10.744344,18,211
414,4,ScVTBZYbxmpUWRufiUGMwUlnbFIKxzBuEYNGRGJkOfyrnPlassgcdCGDgXIWHzoRTUpSKpkSjdjMNqefSkxyOEgUINdoRtYPsZlS,2023-09-26 13:32:10.760008,40,93
415,1,dLKZHgvSKTiPKJZJXXSaUmNohuFs jnTJDBDUTsTnfpYdJkJkeLiFowriTjLDArpkJrIeggyCumKkxwPdDaVVUxGO aqYBGTDDqo,2023-09-26 13:32:10.775626,33,139
416,1,ikVMzGVFOHjhHznnFcQRwKJUBtIcgePoJPP dUmmGyJfGyzhZPcRLgAZfIPqXvgTjMyRSRaptaShKuTRlldxnfrhsxeUfcrR haM,2023-09-26 13:32:10.806843,22,119
417,4,SAuJjiILeivXDomfmSrkXDQUpVIUraJGuGCJnMnVJIktHzLIWxOzOWbRBbuIGZHqpqlkwmAppfdnrTSwOnfcuLbmrryGmgNSoVfP,2023-09-26 13:32:10.822468,40,17
418,5,sgsqOJPncEVgVvASTHQXtzVpVsrLwrHndWfXCuzDUfYlCWHPOFYPjBJ xW XpNIjQlqEqpZOGMuukMWtuoMDeJKeoHVFgqGfdPFn,2023-09-26 13:32:10.885006,35,104
419,1,UkaBIAvcFDDhwGBDIBGalhAaKoyGloiUfbzBUAxRukjlRNKDBPtknRZzfsMNqsVKZcEQxzpcQpQxgwvHf wVQPMZxmVTfxMiXM t,2023-09-26 13:32:10.900635,1,240
420,4,YiTtIqCBnSQkNEUCQijvmTdBNHOPiGFSJjgOYRAmnbEaCMFHyDMEsS kgoGrnETYXoAcuLDQHrKpKjcmD BjCbmHAXrBAQUnAIe ,2023-09-26 13:32:10.924960,6,248
421,5,NukafJzokXjmoWkjltjjqNSdPsjNrYqyVMoyOSAiBFTdpXkjYOQTWkvMXZzsboPbLXqkrYpq aR VWnDPTI NwGCLHkStX qKNWS,2023-09-26 13:32:10.943376,23,72
422,2,XUeNUxqNLBVZxOgrCwrRdPegsWKFAldhrIAAWHtdUlQKfGMGZ gKbAwmFMLijPELWSRwNbNrJQTMXrqxqvVrXCrYCDYUTUjCoIud,2023-09-26 13:32:10.961377,46,197
423,5,vcXhAQvGhzozDDjxgZYAVZsvSeuepRAmzdcZcFRpeeVhqOFefeAE M EZFkUFUDUgqqqotduuyhigJTcTSQhZhFKWRiMaUoFnjrA,2023-09-26 13:32:10.972623,14,48
424,4,liqIR NXeTeOVaLgbyeQxXxxsNpZmlwSNGScTYqoLuMjBwcPCfHJMImbPBiQGyd mjQkCWUADRaamwsIzNSLEFCNyHBuxpRjYFnV,2023-09-26 13:32:10.988251,32,237
425,2,BSuabkBZkkBvuKekTdOYkImzsJzQyeYYPikmgWYNYdsmfPZmSwGqtIyqtbTBLrQDjzEayWCjAfrdlykxwy xbWAnZUHzzePGcPuu,2023-09-26 13:32:11.003874,48,63
426,3,D LFJBRcoO TJJPHBYvFMcLB JioUFSYvxqBilnYtCQBPwcMT  FlQtBnliunzZrqogQvTxpsBWoblXTYUqeCENtZIDUGfTJSZxe,2023-09-26 13:32:11.030657,13,29
427,5,tiCPVAejlEHjkrnTKnFHZvGtzAeppurAgGHbrtPWJyNXA FPPbQEH CzEadhYvDBvHyO VyIXBIiKhqztzq ZgpiExsmClcCACBO,2023-09-26 13:32:11.053118,40,176
428,3,spvs zFlUdDfoZ sQsQcODnBUfNFqnAVKGOl DXNusGkjYyvGNSwyoYtBunbaSosdQTPcwJVx gNFbtbpIAKlZqVCgtYBYQXzrxA,2023-09-26 13:32:11.071268,13,109
429,2,JvzWBHYkocTgVcQKXVTYGhtutunKDRXJOiFHcDhyThUGWiLrRMQJBkpCfATbmPGLZRqJPLdzNYFFMUmhIvEiPWWVRptbgWuLKJVx,2023-09-26 13:32:11.103798,21,173
430,5,csGHJpUSUiTSgKnCmBUJDGfWbMeZkCnfuSxdmoiXjmtAAlTDZzVPLHkZ wneWULmJaUZsC oOLxQkNScgGkoMhMrcgCbvElNMleM,2023-09-26 13:32:11.119600,29,24
431,4,SFBIMnzWJbdgBxKSboELAXBCKXyXKzWpxVLAPtpBRoOfeGGagjnRTlqICIgnkicPEQjkuGFHiyrsAXxPjGqCLdDZvlInLqTiHoqa,2023-09-26 13:32:11.152673,1,125
432,2,RJXOpd dHnImqKYyrzizTNKsJFHYScQVDKYuuPPlyugBJhVPCZjvydGlVvzfyfiCCkwdoPGPJVyeaqcIADcCnH XEQGETNUJrFgO,2023-09-26 13:32:11.171278,31,196
433,4,h gMwoTdMinWVqCCADtSLyuJotvNbmpztoWWsfvRxgkKhfqcJrWOsFWFYrocVogBHUeqlPMC HHanQUvzhJZNfmtBUawKjlwsaGX,2023-09-26 13:32:11.203556,49,176
434,2,vOqOtxyabXSKitIrJsNeCkSfkaSUiyjARmTNYrJbddOHLrGpPvUKLLVSCCUnBgKXrAYXJqEoVqzrGDi tCD AhRByHNArcLlQfuF,2023-09-26 13:32:11.221089,7,155
435,3,jSaaRDS hInOgvePNAAeHnIktsjOggkcgN yRwqbxEBRnQdarpGysNSKuUUqKsoeykDMopahOHKFRqEaVhSmkEqTYkhpGBxqjxmN,2023-09-26 13:32:11.250348,12,246
436,5,QWjnpNtPD aOncHB eMrMfRC XRWSXcuesEGaNIkjqVhaPXtgWVwITupWzndOofEvxMfWxaBGxQjzSFrWbZWAhaGIsmmYZKWVx i,2023-09-26 13:32:11.270838,13,220
437,2,gWlnFyiIsXjIBiRxmfBTfLri dyEsbZPg roAOuJavFKoRzpSPRCUYRwWFGzJzkhbxGejtdxBu qTgGRvUptglKZZxcKMcUvdBfs,2023-09-26 13:32:11.294733,11,247
438,4,hRtjcSYjlzqaNSGfNaDxRhQieIOqyktkNHBBdyESYHFsSAggdvskBaXsaUoxAnqSxNSiLKQkffiPfqLDiCqOeAudNnNvJsIbboKo,2023-09-26 13:32:11.314735,49,88
439,3,WBCWamGoQTsyPdfVINeMJnoeCWMPMuYmMLaBAFAgyqnwtPthWpmGnaXIVJkzqnijgdqHcfQgGkwliUxPUoQoAabuqMEBzycfRzlj,2023-09-26 13:32:11.336777,37,92
440,2,cZquCJVmtVyOMUJXcDwvqjJRvctIMtXNjAxTEXGhfiZSOJjeEjnuQqXtGmidCQodiVILatRmPJzoPuCZomsNPuDMAH upUBRYdJn,2023-09-26 13:32:11.357732,26,126
441,1,wTasDDdbqzpEyAeweCTlMsFZCIWecIShjROorSQChyraJCelBKnGVohcWXdbcFcbBnaiw VjpUMerTHwULeuJlqoayOdZk AIBmK,2023-09-26 13:32:11.379733,39,16
442,3,JZigtbovtaPvfYFDJeWohjZzDKvGebTtgOJijtrVowLTixEfPUvzNOItKeMd nRPLDMfhcUvuJkxrCZAxyUAFhpkkRkruOuRobBf,2023-09-26 13:32:11.415735,6,23
443,1,tv pxnVQOVBcOJxJwYBfJWqQUYsGBpNQUupUoGnnhDdVKoOgVbVznYJFo HiTLfKnmnbnwqt LoDvV DrIhqNwxzKiAyNxORKkjQ,2023-09-26 13:32:11.442732,17,209
444,3,nuVxrxNjZeKGEqKnUHeOCHwnbOnOOeSTabWYDrBzplnpaCPl UeNtyPhcpSEgrZAapmrbSSqCTAyFZX ZcEAqH auNHxd NfkVMa,2023-09-26 13:32:11.464731,31,33
445,3,mBJucTCbKRGlqzGcixHScLPOxbOAqFWLUvZlLQexoTYyKWqKQBwsNUABOMTXrOYRdPtUMYYKL oukJwtdHnJErUwX jFcEmOEbjA,2023-09-26 13:32:11.485738,5,37
446,1,gfxCsmMjzJSPUmnMozcuaaHEWvbihkumLmdSpondOuIDjIHkwcoxOnnjiuVZuFuiZRyGuNPbGnkxFhNHXeJGoGETbrAktesMrKfK,2023-09-26 13:32:11.507735,50,142
447,1,AWXZFndmDXFUbUeHTFCkyuNQkIVVzUxOndugOjO OibSjwNGGerIAmBBhgemxkhLExBkxaQGMDebLlwqhKReVHFAvUPqRchyDclG,2023-09-26 13:32:11.526732,5,245
448,3,gzQpSpGqmWuYAgPUyastOQjRhlXifPgwbeXvtTXJjLFDLoKAGFqhhyxZhJMuNJOwBsbqJLRxtAPCxsGVUJwvybyquvGZimtmYjBz,2023-09-26 13:32:11.546729,41,67
449,5,uDPnpMLKSDYteKBw aRPVjBgmVNijfpSOMSWO QVUoLkUAlcxhYrADEjUYwgmxClWMFpsLRmntsoKkFSzKPfpFJhpFfXHqofADgI,2023-09-26 13:32:11.570220,1,110
450,3,YADFOUrFHhwjiIVeryaQwWADGPWbRYMncyByjArOVeDFWuZEbHDyFdnGrRwtjxiYt DSQAeDNcWYzDoSBVSUitcHiePaOGOMZfRG,2023-09-26 13:32:11.594212,28,93
451,1,eqdrHmoAaTDgpHmsSwlXexfGjeKPvkZAtMJHBcnnROfGw KwuoQLEJwaYeSiSIzbkw JbxuEHvkhNELsZozg ldHvuLalEZJy Fr,2023-09-26 13:32:11.620212,25,54
452,1,JFRPbWyFogZJxFzptAsYnMfDxFaEtY RnrkyfyOOaF CLLnETDf VIsBRjUHgKGq OIfAbztMBoZXsnbDTiEypWwtORRN wCNuRo,2023-09-26 13:32:11.641272,37,116
453,5,WoNnamwALFqxwLYHxFGmmACUaxqsPWtNQSokNQvjFsNXYanOZNdMGhEHysPzGXMrybNnRFPJDlrekLwLwiJNJWhcLEObsZFKehcV,2023-09-26 13:32:11.670272,2,26
454,2,hcPYMSRPcukMBqEMrgSgcXyOtzLeKSqECBfuOcxtNRoiNYCBvYyqxLLMUpNFtorUr FhNCqkGrwFahzOECorlSGDqp KDevhSrmP,2023-09-26 13:32:11.726277,22,14
455,3,FCvGJRWQJXfIcsssbadKzLglydyElElSqhdeetf nzlkEKJaZEUk qwiAMgiSiGWJMIUSVvz rrVABadQfbsvEjtBOeGvEbTXmSF,2023-09-26 13:32:11.790282,25,190
456,4,OrYgNKzuNvhGTpnzEgXjDmLEyUYpMXhipySMXsOWzRiTaBIscyXbjUgmTXqtncDNoBepNfGMvaGvee LywiNpAbzODktcgJUDubm,2023-09-26 13:32:11.842839,19,21
457,4,YoKcGiVcCWccvR BWOOxXXBiGVzQtX PQvgOBRVaZVixfnenwFKMhtDXqtXneoiTgXjpAeSBqYiBozFMGkdPgBIfFBqPPvUBFOCU,2023-09-26 13:32:11.874748,31,212
458,3,JhN MCMjlKuLtOjsxRyZhGzpRBuUGCDdWnWFg MgNuhFvFdvhmIoZHefNxOgHSxUbsYTnNokcFogzZDMaStOEfMwrjLEPKwmQprF,2023-09-26 13:32:11.905999,34,164
459,3,zAYbUBkSNdnVxsQiFN dubVJdftdfZMKLfzKCLUAqVdhiFRJoZWadNubOORaDxqAninyiwOOjMgzGaVKpiczQEexvKcOAooQRKYK,2023-09-26 13:32:11.921621,37,226
460,5,NmounUOhVNGTGADPeUGQNXUofadUVYdTNOppPdBCLvOjDyafSEnzuENqPZqlAhdnnAUsxBFknwAdaPls vJXRFLsBqHZRzEpjKUq,2023-09-26 13:32:11.937247,17,188
461,2,FDsMCJfEwNrjHteP rrA zkwIDMEKlO UGXhtDCxSxDjXNbVjGYcLkTymWqWVKNhFSmzTQAIgxsbrJsfhkHKOqRyzgcm VREHrla,2023-09-26 13:32:11.968497,39,96
462,3,WfaDLraUwFAQAqzYQSUIMiXTkWzEpNbRWRZQHXSPSAbJnIuQnZRMM ESWlgnclZoNQvnsPWthXvsJYcJsgBVZmhhnyWIwFicEaqZ,2023-09-26 13:32:11.995670,24,71
463,3,RZINOhJlbcAAnRlVPUWLKjeEk bbkthOWrtlNSSfjBdGmcWCIMWCjNEuaHARLXKKqECHxvmUMNEnSQvsLSHAgkSEudYk NPiLHgu,2023-09-26 13:32:12.026669,29,91
464,2,GvYLxXzVxhBIykNCyAYqRAYIhMpuNhWgzVxwirb tmVDCFsZaeDYZMZnAllyXjKtPqg oslqbJIGmRXQbRMmCFmDFwEMYpXLjXyB,2023-09-26 13:32:12.046666,18,10
465,5,hTYeknZPmvg pmStkBekCOBhxBwPZMriRrwCykSlIXODrRWMJzkFKawcReDCPKyCtCjJXvuEBUKqOJnYnAgTBzKrUbULxluUnNBV,2023-09-26 13:32:12.068666,36,223
466,4,dhKPOIjibGZHOYGhQKrPVwoMSEVmVROFJczwsBykohzivCsppPFghMlFNipuN kSasqmSnXvTQnXVqjYtDyGBr GNKsfKZMeQYRx,2023-09-26 13:32:12.086664,47,10
467,2,VWbGTOtdonPU eCYywvJLSbASTHU jXBuNDMmOxEALVwqPmoAlCKnXoByXjlZXJTqQUunObyqQlDFflKzZAoO HJbpecLmDtCgKt,2023-09-26 13:32:12.104664,6,42
468,1, rrCtEnkCwsSyacgughqPAxzrPzXKCiumodVqVRwLoaplLYRZvIrHNaLigWANLqkrElbyUxIpqiCQnuCTvWyISLvZeXeMMIjSKKi,2023-09-26 13:32:12.128666,7,30
469,5,GqoSuBXigTOJXnflYPrBpxT UchXvHZcGbRGzebBbh eQpLFFktRTVeAkzUGXAGIGJPIJOPIoQTSYN EtFRPaADEWQbNcrLSnepX,2023-09-26 13:32:12.146664,21,135
470,1,UWnvlyLXLIrnxPjFkY DJbdJasYPRvQIeLrPtNZrpTbWNxBYAEuIjxrCSwcSmXoaZnHEQRBkxfvUKDhTwPGGpKFXipbEAbHvpHLZ,2023-09-26 13:32:12.163668,3,37
471,2,NrCiqxwseaGqQEUWHfWWYIcsUrNfUEbjIdYIdVWNAfro jojFBLwfKBblkGVScLHrycBA jKsyxYiwZnwgFDHrkscIKaiAricIwW,2023-09-26 13:32:12.180668,45,128
472,2,ckhtOV QgZlLIhAMubKfCTGERlJdnojTpNhPRtQcsoITrRKXLmKxyBYYSedtaY wAZSWuAjKRFX ibUOtZASHpFkiCeF ojAEqQi,2023-09-26 13:32:12.197879,37,179
473,4,KwMxVFrCglOkfryVVxQFZxOtZi UWbRRbYMpJxTZdNmyZdITenInOAXPcTusairxohOJSksygDmICgHerWLGNCBlhkiqCpcylJYm,2023-09-26 13:32:12.217808,42,228
474,2,mbzCFteOfIVNBqXzYRpTQENizVWPmgPMbjeFeSGejbDa kOMgOWZthfSKTLJQjaasnfESgEyrbOWHfAHilr XybnSbesJiMtIFIv,2023-09-26 13:32:12.237505,30,191
475,5,xtmtJKOo  DdjkMozx fJbIQgUcxzeReOFqsDFuAgXbzfdtxNQLMdgSberTCEXBpBwNACoVpHPeJGGDVMMRvlbmPCODiSgR BJpk,2023-09-26 13:32:12.245480,43,191
476,2,rZPVkzNYHbLukryQZIDiclBjlLlbKEEuohmJpZtybnuLBg zYwUYYuayHhwRzXXcLDyhqJLnmVSIYmbJLrANgeh xmPFpOyEAkbE,2023-09-26 13:32:12.261144,6,153
477,4,ghWkPVRjRHGFJvMtNIKwBGGqR RKqcOsFZDsMFMLObrIhukJPutHpknTVzrazSuBcOgGhtzMuHOWIvktSoDbWRoOSyGtLXyWkoql,2023-09-26 13:32:12.276732,2,6
478,4,XTPsDSxQMltYfxFYbKohXNUqeJYmmQDDDFPUNIAytwWRzfNKMRgGVIrIQjNGHddUjtuZqjsfibSbOvsQKSjdVREiPkCXpPGMPwGu,2023-09-26 13:32:12.310409,50,154
